"gameId","playId","nflId","displayName","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event"
2022110300,76,NA,"football",25,"2022-11-03 20:17:07.900000",NA,"football","right",52.810001373291,5.71000003814697,3.33999991416931,5.3899998664856,0.349999994039536,NA,NA,"tackle"
2022110300,100,38542,"Fletcher Cox",60,"2022-11-03 20:17:45.000000",91,"PHI","right",58.26,35.13,1.42,1.23,0.14,29.85,350.41,"tackle"
2022110300,100,39984,"Darius Slay",60,"2022-11-03 20:17:45.000000",2,"PHI","right",58.84,30.48,1.16,2.53,0.13,2.85,2.26,"tackle"
2022110300,100,42372,"Phillip Dorsett",60,"2022-11-03 20:17:45.000000",4,"HOU","right",63.67,31.59,1.15,0.27,0.11,255.73,262.89,"tackle"
2022110300,100,42410,"A.J. Cann",60,"2022-11-03 20:17:45.000000",60,"HOU","right",58.42,33.23,1.79,2.09,0.18,59.83,42.94,"tackle"
2022110300,100,43302,"Laremy Tunsil",60,"2022-11-03 20:17:45.000000",78,"HOU","right",54.86,32.2,0.88,0.35,0.09,236.23,275.65,"tackle"
2022110300,100,43351,"James Bradberry",60,"2022-11-03 20:17:45.000000",24,"PHI","right",69.57,42.47,1.36,0.8,0.14,215.96,227.47,"tackle"
2022110300,100,43378,"Javon Hargrave",60,"2022-11-03 20:17:45.000000",97,"PHI","right",57.38,32.16,0.37,1.03,0.04,276.6,169.27,"tackle"
2022110300,100,43396,"Chris Moore",60,"2022-11-03 20:17:45.000000",15,"HOU","right",61.15,37.85,2.12,0.78,0.21,238.85,278.58,"tackle"
2022110300,100,44825,"Haason Reddick",60,"2022-11-03 20:17:45.000000",7,"PHI","right",53.2,31.51,1.3,0.71,0.13,203.72,182.06,"tackle"
2022110300,100,44831,"O.J. Howard",60,"2022-11-03 20:17:45.000000",83,"HOU","right",52.75,29.7,1.28,1.34,0.13,142.97,151.63,"tackle"
2022110300,100,46188,"Kyzir White",60,"2022-11-03 20:17:45.000000",43,"PHI","right",57.96,34.78,0.62,1.17,0.07,36.72,348.84,"tackle"
2022110300,100,46194,"Avonte Maddox",60,"2022-11-03 20:17:45.000000",29,"PHI","right",60.22,37.17,1.45,2.21,0.16,206.78,248.09,"tackle"
2022110300,100,46199,"Josh Sweat",60,"2022-11-03 20:17:45.000000",94,"PHI","right",54.78,32.01,0.72,0.77,0.07,209.88,239.91,"tackle"
2022110300,100,46224,"Scott Quessenberry",60,"2022-11-03 20:17:45.000000",54,"HOU","right",59.21,31.24,1.2,1.5,0.13,39.98,91.25,"tackle"
2022110300,100,47806,"Tytus Howard",60,"2022-11-03 20:17:45.000000",71,"HOU","right",57.86,30.78,0.93,0.7,0.1,60.09,108.67,"tackle"
2022110300,100,47888,"Chauncey Gardner-Johnson",60,"2022-11-03 20:17:45.000000",23,"PHI","right",62.65,30.57,0.88,1.12,0.09,295.59,286.84,"tackle"
2022110300,100,47974,"Marcus Epps",60,"2022-11-03 20:17:45.000000",22,"PHI","right",58.73,34.87,2.68,2.05,0.28,309.26,337.15,"tackle"
2022110300,100,48516,"T.J. Edwards",60,"2022-11-03 20:17:45.000000",57,"PHI","right",57.45,34.13,0.54,1,0.06,42.65,14.62,"tackle"
2022110300,100,48601,"Tyron Johnson",60,"2022-11-03 20:17:45.000000",18,"HOU","right",68.55,42.21,0.34,0.49,0.03,141.74,186.66,"tackle"
2022110300,100,53496,"Davis Mills",60,"2022-11-03 20:17:45.000000",10,"HOU","right",52.42,24.45,0.1,0.27,0.01,32.44,6.06,"tackle"
2022110300,100,54480,"Kenyon Green",60,"2022-11-03 20:17:45.000000",59,"HOU","right",58.92,31.82,0.58,1.26,0.06,57.65,103.69,"tackle"
2022110300,100,54572,"Dameon Pierce",60,"2022-11-03 20:17:45.000000",31,"HOU","right",58.5,35.19,0.8,1.8,0.09,41.7,6.86,"tackle"
2022110300,100,NA,"football",60,"2022-11-03 20:17:45.000000",NA,"football","right",58.4900016784668,35.189998626709,0.790000021457672,1.64999997615814,0.0799999982118607,NA,NA,"tackle"
2022110300,121,38542,"Fletcher Cox",53,"2022-11-03 20:18:24.299999",91,"PHI","right",61.45,13.74,1.26,3.83,0.15,201.2,142.33,"tackle"
2022110300,121,39984,"Darius Slay",53,"2022-11-03 20:18:24.299999",2,"PHI","right",58.83,9.39,1.38,2.59,0.14,55.88,126.53,"tackle"
2022110300,121,42410,"A.J. Cann",53,"2022-11-03 20:18:24.299999",60,"HOU","right",60.55,14.84,2.1,2.43,0.21,163,120.93,"tackle"
2022110300,121,43302,"Laremy Tunsil",53,"2022-11-03 20:18:24.299999",78,"HOU","right",54.24,30.19,0.82,0.14,0.08,134.69,149.18,"tackle"
2022110300,121,43351,"James Bradberry",53,"2022-11-03 20:18:24.299999",24,"PHI","right",65.81,21.49,4.1,2.13,0.42,157.95,140.31,"tackle"
2022110300,121,43378,"Javon Hargrave",53,"2022-11-03 20:18:24.299999",97,"PHI","right",61.95,13.93,3.7,3.86,0.39,198.1,188.51,"tackle"
2022110300,121,43396,"Chris Moore",53,"2022-11-03 20:18:24.299999",15,"HOU","right",56.72,13.82,0.83,0.39,0.08,90.49,248.22,"tackle"
2022110300,121,44825,"Haason Reddick",53,"2022-11-03 20:18:24.299999",7,"PHI","right",59.89,14.32,2.77,1.65,0.28,127.5,124.29,"tackle"
2022110300,121,46188,"Kyzir White",53,"2022-11-03 20:18:24.299999",43,"PHI","right",62.76,13.2,3.16,0.65,0.31,250.29,224.49,"tackle"
2022110300,121,46199,"Josh Sweat",53,"2022-11-03 20:18:24.299999",94,"PHI","right",56.52,26.92,4.06,1.49,0.43,167.16,125.26,"tackle"
2022110300,121,46224,"Scott Quessenberry",53,"2022-11-03 20:18:24.299999",54,"HOU","right",59.77,18.45,2.64,0.97,0.27,132.85,129.97,"tackle"
2022110300,121,47806,"Tytus Howard",53,"2022-11-03 20:18:24.299999",71,"HOU","right",66.33,13.03,2.13,2.01,0.22,284.37,140.67,"tackle"
2022110300,121,47888,"Chauncey Gardner-Johnson",53,"2022-11-03 20:18:24.299999",23,"PHI","right",64.52,17.52,2.31,0.62,0.23,232.51,174.28,"tackle"
2022110300,121,47974,"Marcus Epps",53,"2022-11-03 20:18:24.299999",22,"PHI","right",65.62,11.71,2.34,1.41,0.24,274.7,216.86,"tackle"
2022110300,121,48516,"T.J. Edwards",53,"2022-11-03 20:18:24.299999",57,"PHI","right",54.6,11.47,1.9,4.79,0.2,67.44,297.79,"tackle"
2022110300,121,53496,"Davis Mills",53,"2022-11-03 20:18:24.299999",10,"HOU","right",51.84,35.08,1.43,1.52,0.14,136.04,121.16,"tackle"
2022110300,121,53618,"Marlon Tuipulotu",53,"2022-11-03 20:18:24.299999",95,"PHI","right",61.51,15.02,5.36,2.94,0.54,185.69,164.33,"tackle"
2022110300,121,53638,"Jalen Camp",53,"2022-11-03 20:18:24.299999",17,"HOU","right",63.78,17.53,1.98,1.29,0.2,95.73,174.31,"tackle"
2022110300,121,54480,"Kenyon Green",53,"2022-11-03 20:18:24.299999",59,"HOU","right",64.06,13.57,2.53,2.02,0.26,258.97,180.55,"tackle"
2022110300,121,54572,"Dameon Pierce",53,"2022-11-03 20:18:24.299999",31,"HOU","right",61.7,13.39,3.18,2.85,0.31,109.68,165.56,"tackle"
2022110300,121,54635,"Teagan Quitoriano",53,"2022-11-03 20:18:24.299999",84,"HOU","right",54.98,9.08,3.93,2.13,0.4,20.45,228,"tackle"
2022110300,121,55042,"Troy Hairston",53,"2022-11-03 20:18:24.299999",34,"HOU","right",59.2,11.89,3.5,1.45,0.35,63.46,111.75,"tackle"
2022110300,121,NA,"football",53,"2022-11-03 20:18:24.299999",NA,"football","right",61.4599990844727,13.3800001144409,2.73000001907349,2.29999995231628,0.379999995231628,NA,NA,"tackle"
2022110300,168,35452,"Brandon Graham",26,"2022-11-03 20:19:45.799999",55,"PHI","right",57.85,26.86,3.53,1.33,0.36,179.21,164.25,"tackle"
2022110300,168,38542,"Fletcher Cox",26,"2022-11-03 20:19:45.799999",91,"PHI","right",57.19,23.11,2.48,1.67,0.26,154.94,124.18,"tackle"
2022110300,168,39984,"Darius Slay",26,"2022-11-03 20:19:45.799999",2,"PHI","right",70.08,8.89,3.66,4.8,0.38,184.39,195.73,"tackle"
2022110300,168,40138,"Rex Burkhead",26,"2022-11-03 20:19:45.799999",28,"HOU","right",69.57,8.28,5.23,1.25,0.53,160.67,141.78,"tackle"
2022110300,168,42372,"Phillip Dorsett",26,"2022-11-03 20:19:45.799999",4,"HOU","right",72.78,25.22,1.44,0.29,0.14,195.9,209.81,"tackle"
2022110300,168,42410,"A.J. Cann",26,"2022-11-03 20:19:45.799999",60,"HOU","right",59.67,23.31,3.56,1.57,0.37,144.29,135.87,"tackle"
2022110300,168,43302,"Laremy Tunsil",26,"2022-11-03 20:19:45.799999",78,"HOU","right",58.54,30.14,0.88,0.84,0.09,139.4,131.59,"tackle"
2022110300,168,43351,"James Bradberry",26,"2022-11-03 20:19:45.799999",24,"PHI","right",69.83,39,2.07,0.48,0.21,122.21,102.6,"tackle"
2022110300,168,43378,"Javon Hargrave",26,"2022-11-03 20:19:45.799999",97,"PHI","right",67.77,18.09,4.53,3.05,0.47,159.79,145.35,"tackle"
2022110300,168,43396,"Chris Moore",26,"2022-11-03 20:19:45.799999",15,"HOU","right",86.78,35.02,2.59,4.63,0.28,128.32,63.27,"tackle"
2022110300,168,44825,"Haason Reddick",26,"2022-11-03 20:19:45.799999",7,"PHI","right",63.23,21.7,4.53,1.69,0.46,147.72,143.84,"tackle"
2022110300,168,44831,"O.J. Howard",26,"2022-11-03 20:19:45.799999",83,"HOU","right",66.8,14.62,4.3,1.37,0.44,145.51,166,"tackle"
2022110300,168,46188,"Kyzir White",26,"2022-11-03 20:19:45.799999",43,"PHI","right",68.89,8.68,7.36,3.09,0.75,143.89,160.55,"tackle"
2022110300,168,46194,"Avonte Maddox",26,"2022-11-03 20:19:45.799999",29,"PHI","right",62.74,9.74,0.53,0.86,0.05,105.26,152.53,"tackle"
2022110300,168,46224,"Scott Quessenberry",26,"2022-11-03 20:19:45.799999",54,"HOU","right",64.5,23.47,3.2,1.47,0.33,135.35,141.35,"tackle"
2022110300,168,47806,"Tytus Howard",26,"2022-11-03 20:19:45.799999",71,"HOU","right",60.59,26.82,1.61,0.86,0.17,129.72,132.21,"tackle"
2022110300,168,47888,"Chauncey Gardner-Johnson",26,"2022-11-03 20:19:45.799999",23,"PHI","right",68.08,8.02,4.83,4.02,0.5,126.55,162.47,"tackle"
2022110300,168,47974,"Marcus Epps",26,"2022-11-03 20:19:45.799999",22,"PHI","right",76.97,13.85,5.23,2,0.53,209.39,188.85,"tackle"
2022110300,168,52535,"K'Von Wallace",26,"2022-11-03 20:19:45.799999",42,"PHI","right",73.1,16.77,8.31,1.84,0.84,190.42,192.31,"tackle"
2022110300,168,53496,"Davis Mills",26,"2022-11-03 20:19:45.799999",10,"HOU","right",57.22,28.78,1.44,0.38,0.15,141,156.84,"tackle"
2022110300,168,53576,"Brevin Jordan",26,"2022-11-03 20:19:45.799999",9,"HOU","right",66.67,37.97,2.33,1.47,0.23,169.98,160.36,"tackle"
2022110300,168,54480,"Kenyon Green",26,"2022-11-03 20:19:45.799999",59,"HOU","right",62.18,30.49,1.48,0.32,0.15,138.63,124.69,"tackle"
2022110300,168,NA,"football",26,"2022-11-03 20:19:45.799999",NA,"football","right",69.5800018310547,8.10000038146973,5.28000020980835,3.23000001907349,0.540000021457672,NA,NA,"tackle"
2022110300,192,35452,"Brandon Graham",8,"2022-11-03 20:20:29.599999",55,"PHI","right",65.85,20.39,3.16,1.56,0.33,58.98,68.15,"tackle"
2022110300,192,39984,"Darius Slay",8,"2022-11-03 20:20:29.599999",2,"PHI","right",94.46,43.35,7.08,2.42,0.72,43.51,41.65,"tackle"
2022110300,192,42372,"Phillip Dorsett",8,"2022-11-03 20:20:29.599999",4,"HOU","right",103.33,52.39,4.23,3.78,0.44,94.16,59.16,"tackle"
2022110300,192,42410,"A.J. Cann",8,"2022-11-03 20:20:29.599999",60,"HOU","right",69.95,25.06,3.06,0.95,0.31,53.13,51.97,"tackle"
2022110300,192,43302,"Laremy Tunsil",8,"2022-11-03 20:20:29.599999",78,"HOU","right",60.44,28.2,0.58,0.83,0.06,89.58,297.08,"tackle"
2022110300,192,43351,"James Bradberry",8,"2022-11-03 20:20:29.599999",24,"PHI","right",103.49,52.14,7.99,3.4,0.81,56,58.78,"tackle"
2022110300,192,46188,"Kyzir White",8,"2022-11-03 20:20:29.599999",43,"PHI","right",80.87,15.73,4.91,1.94,0.5,57.23,51.84,"tackle"
2022110300,192,46224,"Scott Quessenberry",8,"2022-11-03 20:20:29.599999",54,"HOU","right",65.95,25.53,1.61,0.37,0.17,76.33,79.35,"tackle"
2022110300,192,47806,"Tytus Howard",8,"2022-11-03 20:20:29.599999",71,"HOU","right",64.13,20.9,2.21,0.87,0.23,57.85,72.79,"tackle"
2022110300,192,47888,"Chauncey Gardner-Johnson",8,"2022-11-03 20:20:29.599999",23,"PHI","right",94.64,14.63,1.99,2.3,0.2,49.58,72.35,"tackle"
2022110300,192,47974,"Marcus Epps",8,"2022-11-03 20:20:29.599999",22,"PHI","right",108,41.24,7.16,2.51,0.73,8.67,27.51,"tackle"
2022110300,192,48516,"T.J. Edwards",8,"2022-11-03 20:20:29.599999",57,"PHI","right",83.66,40.7,6.64,1.86,0.67,65.9,69.4,"tackle"
2022110300,192,48601,"Tyron Johnson",8,"2022-11-03 20:20:29.599999",18,"HOU","right",97.97,43.53,8.23,1.76,0.83,51.02,50.63,"tackle"
2022110300,192,53496,"Davis Mills",8,"2022-11-03 20:20:29.599999",10,"HOU","right",62.22,21.97,1.45,0.87,0.15,108.96,124.84,"tackle"
2022110300,192,53502,"Milton Williams",8,"2022-11-03 20:20:29.599999",93,"PHI","right",73.37,24.08,3.57,1.32,0.38,74.31,69.17,"tackle"
2022110300,192,53618,"Marlon Tuipulotu",8,"2022-11-03 20:20:29.599999",95,"PHI","right",65.24,28.7,3.71,1.23,0.38,72.34,71.54,"tackle"
2022110300,192,53663,"Patrick Johnson",8,"2022-11-03 20:20:29.599999",48,"PHI","right",66.45,30.73,4.38,0.9,0.44,57.11,57.53,"tackle"
2022110300,192,53894,"Marvin Wilson",8,"2022-11-03 20:20:29.599999",73,"PHI","right",69.68,28.44,3.75,1.52,0.39,71.61,70.23,"tackle"
2022110300,192,54480,"Kenyon Green",8,"2022-11-03 20:20:29.599999",59,"HOU","right",62.37,25.38,0.46,0.89,0.05,59.36,109.54,"tackle"
2022110300,192,54572,"Dameon Pierce",8,"2022-11-03 20:20:29.599999",31,"HOU","right",75.59,34.48,1.74,0.2,0.17,66.34,71.61,"tackle"
2022110300,192,54635,"Teagan Quitoriano",8,"2022-11-03 20:20:29.599999",84,"HOU","right",98.14,13.28,5.09,3.97,0.51,45.47,83,"tackle"
2022110300,192,55042,"Troy Hairston",8,"2022-11-03 20:20:29.599999",34,"HOU","right",74.38,14.57,5.06,0.73,0.51,64.09,74.4,"tackle"
2022110300,192,NA,"football",8,"2022-11-03 20:20:29.599999",NA,"football","right",103.440002441406,52.560001373291,4.59999990463257,2.14000010490417,0.469999998807907,NA,NA,"tackle"
2022110300,221,35452,"Brandon Graham",53,"2022-11-03 20:21:17.000000",55,"PHI","right",103.34,43.57,1.59,1.29,0.16,36.82,358.03,"tackle"
2022110300,221,39984,"Darius Slay",53,"2022-11-03 20:21:17.000000",2,"PHI","right",107.6,27.34,4.46,1.45,0.45,323.81,339.82,"tackle"
2022110300,221,42410,"A.J. Cann",53,"2022-11-03 20:21:17.000000",60,"HOU","right",105.61,37.44,3.33,1.02,0.34,34.99,52.24,"tackle"
2022110300,221,43302,"Laremy Tunsil",53,"2022-11-03 20:21:17.000000",78,"HOU","right",105.76,48.41,1.42,1.94,0.15,173.78,59.21,"tackle"
2022110300,221,43351,"James Bradberry",53,"2022-11-03 20:21:17.000000",24,"PHI","right",106.27,44.58,1.31,0.41,0.13,154.12,95.34,"tackle"
2022110300,221,44831,"O.J. Howard",53,"2022-11-03 20:21:17.000000",83,"HOU","right",111.29,39.59,3.12,1.92,0.32,326.06,356.05,"tackle"
2022110300,221,46167,"Jordan Akins",53,"2022-11-03 20:21:17.000000",88,"HOU","right",106.83,41.77,1.43,2.03,0.14,194.03,113.23,"tackle"
2022110300,221,46188,"Kyzir White",53,"2022-11-03 20:21:17.000000",43,"PHI","right",104.71,43.31,0.65,1.21,0.06,139.47,5.38,"tackle"
2022110300,221,46224,"Scott Quessenberry",53,"2022-11-03 20:21:17.000000",54,"HOU","right",105.55,42.91,0.1,0.93,0.01,178.18,281.33,"tackle"
2022110300,221,47806,"Tytus Howard",53,"2022-11-03 20:21:17.000000",71,"HOU","right",105.98,39.26,2.28,1.14,0.24,63.75,60.14,"tackle"
2022110300,221,47888,"Chauncey Gardner-Johnson",53,"2022-11-03 20:21:17.000000",23,"PHI","right",109.6,43.58,2.2,2.39,0.23,204.61,119.59,"tackle"
2022110300,221,47974,"Marcus Epps",53,"2022-11-03 20:21:17.000000",22,"PHI","right",109.74,40.53,2.05,3.25,0.22,312.13,351.73,"tackle"
2022110300,221,48516,"T.J. Edwards",53,"2022-11-03 20:21:17.000000",57,"PHI","right",107.67,42.15,2.37,2.02,0.23,103.79,44.85,"tackle"
2022110300,221,53496,"Davis Mills",53,"2022-11-03 20:21:17.000000",10,"HOU","right",94.79,28.18,1.26,0.04,0.13,47.28,48.49,"tackle"
2022110300,221,53502,"Milton Williams",53,"2022-11-03 20:21:17.000000",93,"PHI","right",107.3,37.28,4.33,2.4,0.45,25.18,36.53,"tackle"
2022110300,221,53576,"Brevin Jordan",53,"2022-11-03 20:21:17.000000",9,"HOU","right",103.1,41.75,0.89,1.22,0.08,106.95,114.42,"tackle"
2022110300,221,53618,"Marlon Tuipulotu",53,"2022-11-03 20:21:17.000000",95,"PHI","right",103.89,43.25,0.29,0.44,0.03,194.17,25.21,"tackle"
2022110300,221,53638,"Jalen Camp",53,"2022-11-03 20:21:17.000000",17,"HOU","right",110.03,35.64,6.55,3.26,0.67,355.48,2.88,"tackle"
2022110300,221,53663,"Patrick Johnson",53,"2022-11-03 20:21:17.000000",48,"PHI","right",109.05,39.11,4.32,3.35,0.44,350.73,6.36,"tackle"
2022110300,221,53894,"Marvin Wilson",53,"2022-11-03 20:21:17.000000",73,"PHI","right",108.48,42.06,3.16,3.16,0.34,208.43,47.66,"tackle"
2022110300,221,54480,"Kenyon Green",53,"2022-11-03 20:21:17.000000",59,"HOU","right",104.4,42.75,0.3,1.84,0.03,59.87,83.27,"tackle"
2022110300,221,54572,"Dameon Pierce",53,"2022-11-03 20:21:17.000000",31,"HOU","right",107.79,42.17,1.95,1.92,0.2,51.85,23.88,"tackle"
2022110300,221,NA,"football",53,"2022-11-03 20:21:17.000000",NA,"football","right",107.550003051758,42.3699989318848,1.98000001907349,1.03999996185303,0.200000002980232,NA,NA,"tackle"
2022110300,369,35470,"Jerry Hughes",56,"2022-11-03 20:28:13.900000",55,"HOU","left",89.16,11.59,1.53,1.31,0.17,235.57,230,"tackle"
2022110300,369,37266,"Jason Kelce",56,"2022-11-03 20:28:13.900000",62,"PHI","left",87.91,11.96,0.16,1.53,0.02,54.79,292.19,"tackle"
2022110300,369,39950,"Lane Johnson",56,"2022-11-03 20:28:13.900000",65,"PHI","left",96.3,25.09,1.29,0.51,0.13,249.57,265.93,"tackle"
2022110300,369,41300,"Christian Kirksey",56,"2022-11-03 20:28:13.900000",58,"HOU","left",89.55,12.41,1.27,0.49,0.13,207.52,190.6,"tackle"
2022110300,369,42441,"Steven Nelson",56,"2022-11-03 20:28:13.900000",21,"HOU","left",87.19,12.54,0.2,0.07,0.02,72.33,339.87,"tackle"
2022110300,369,43368,"Isaac Seumalo",56,"2022-11-03 20:28:13.900000",56,"PHI","left",98.55,22.81,1.24,0.17,0.13,235.04,241.19,"tackle"
2022110300,369,44922,"Jaleel Johnson",56,"2022-11-03 20:28:13.900000",90,"HOU","left",93.11,19.95,2.59,1.63,0.27,218.43,221.41,"tackle"
2022110300,369,44964,"Desmond King",56,"2022-11-03 20:28:13.900000",25,"HOU","left",87.76,16.79,6.01,2.53,0.61,164.09,159.29,"tackle"
